"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Low income","LIC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8997638218142","45.7987763059805","45.6956843255784","45.6130306774281","45.554473998221","45.5824798914026","45.5738629237864","45.5979942082344","45.6365434020586","45.739864445024","45.8069894437159","45.790237357407","45.7911248705754","45.7928221321664","45.7784167877215","45.7691447063918","45.691050574698","45.615741852573","45.5566749972822","45.5032918288778","45.469712198035","45.4521184756712","45.4715770747515","45.5227343671594","45.6091785703575","45.7146886604693","45.8010331039439","45.8904924523551","45.8818727005987","45.8605499907908",
"Liechtenstein","LIE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2001961672995","34.5794496407641","33.0503497280684","32.8858791293846","33.4002486234177","32.703487193624","32.1813895719576","31.8480653269252","35.1982753940614","32.9647752871158","33.0945734964702","33.1773630908083","33.2707003948693","33.3725922630339","33.4772491515798","33.5817128727967","33.6624320643274","33.7465994527765","33.8316656984116","33.9239893748589","32.9747194884846","33.0937607883639","32.103658118788","33.9166237231163","33.6875674263617","34.0470699023672","34.474552447419","34.9423474494113","35.0278435795657","35.1160847493023",
"Lower middle income","LMC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8676052447368","31.0227583695772","31.195965727456","31.3071742689198","31.417315557827","31.3906991989108","31.441633901961","31.4918506466113","31.5486556617044","31.599673347488","31.6639624523868","31.6498785149427","31.5841933280872","31.7013081929905","31.7311688124299","31.8283755194721","31.5922952094641","31.5914434477118","31.3641254631454","31.2060522308506","31.0385849766781","30.7276795834057","30.4542793956702","30.5740204096739","30.7058239812028","30.8027365634665","30.9287007786981","31.0724905573106","31.0599191461377","31.0462528061599",
"Low & middle income","LMY","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3907354714851","38.4248135830222","38.4629516537169","38.4574752531853","38.5109763938256","38.5328696706538","38.5466174810834","38.5767871566271","38.5956514046374","38.647938160774","38.6814103333454","38.647022076018","38.6242529259792","38.6249257945449","38.5952772401447","38.6104106752117","38.4939304689887","38.4389378548301","38.2802417508216","38.2037655427605","38.0561923379585","37.9303583564034","37.8373482183551","37.8484410232593","37.8512803497883","37.8936020819252","37.9440907061367","37.9964941179884","37.9330733708619","37.8666648210828",
"Lesotho","LSO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4239508229684","51.6238161559889","50.68523478336","49.7185817146115","48.9253567146511","48.3822667074803","48.4246629497497","48.6778139483235","49.0463143624931","49.4208022180897","49.4695902888566","49.2947691486523","49.0371758198252","48.7259971493198","48.4032263704235","48.1041875348432","47.8313753850885","47.5715578666003","47.3142426783972","47.0515971915958","46.7718763827544","46.4866247832391","46.1792620943119","45.8563404713415","45.8258086753218","45.7853131170694","45.7444526074208","45.7342234758907","45.6138503892658","45.4994878883254",
"Late-demographic dividend","LTE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2482272756708","44.2464834049813","44.2533021071647","44.242779073068","44.2508626269197","44.2634377153587","44.281187191292","44.3099425780261","44.3539436605837","44.4303714246148","44.4994383066045","44.4761563383559","44.4806645108246","44.449992390409","44.3958015787531","44.3549842653616","44.2602525730882","44.1621990274852","44.0364727017383","43.9747414984391","43.8305659844283","43.8155071641314","43.8265796561306","43.8013705881857","43.7870456619764","43.7697843925654","43.7485604218989","43.7531430037264","43.6780167474802","43.6011436451171",
"Lithuania","LTU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8556539445208","46.8405248712631","46.8529788597053","46.8698566892511","46.9244228476626","46.9863463972544","47.109023612115","47.2833869870883","47.4629834486726","48.8408959401726","49.4750619505953","49.1625423382387","48.7831955700901","49.6466157242195","49.0081268172423","49.1055100938679","49.5487540133905","49.3605165094589","49.4957676484629","50.3750582949627","50.6247734942563","50.4002375543141","50.6280189982147","50.1547380246888","50.1931581114929","50.4649022756441","50.5627713223152","50.5357336123237","50.5115163664528","50.5106619434604",
"Luxembourg","LUX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6872578185545","35.6579082449137","37.2061158482799","36.4543379532673","37.2293691300193","36.0545516373247","36.7638129933212","37.6352622404777","37.7806991200086","39.0987372417398","39.7287345360142","39.8941121712823","40.289548747204","40.9255460978361","41.9492745707505","42.3370825519113","43.1687785289054","43.4844015540562","43.4578845647815","43.2595633545568","43.444486946141","43.9419272940896","44.3018084210114","44.0974649685401","44.1822744857365","45.1377541998232","44.9809429775669","45.7387855101207","45.723085208435","45.7419694015399",
"Latvia","LVA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4482233285531","47.4854714471263","47.5716928954339","47.6340647747223","47.7501876365762","47.8292864879901","47.8967996107957","48.7983971232869","48.3345754394223","47.7132491407233","48.1155147361005","48.7804520307465","48.6922985183837","48.8974787924095","48.5121751813122","48.4923952356398","48.5310312120701","48.3943064382669","49.1011655903137","49.8291590795104","50.2960227673636","49.8097685581769","49.9472412952933","49.9880684829956","49.6192734865625","49.6470034592771","50.152207680466","49.9525256928562","49.9868414926201","50.0055423383331",
"Macao SAR, China","MAC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4832541098596","39.752455302595","40.7912339937568","41.271087678626","42.2461589133339","42.2577051615299","43.1405696627973","43.5195500299551","43.9197114752822","44.7155051477756","45.5195021978226","45.999219705971","46.7696987279233","46.3111472727981","46.7419773985826","47.379090084573","47.4599397458848","48.2757218243626","48.2927870251814","48.7805334289411","48.4721857918555","48.76930847135","48.4961363525911","48.9440806971323","48.7393666085887","48.877475181823","49.0785739999576","48.6936251835824","48.6333430093927","48.5147444804694",
"St. Martin (French part)","MAF","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6288748469473","23.7747943197738","23.7285316495613","23.7357937274779","24.0357670885882","24.0197048581741","24.3969361198049","24.5179307401746","24.868270470231","25.0789835121258","25.2866508745731","25.586942751714","25.2350563958509","26.3540505426696","26.8529113579391","26.9433919472484","26.8297974681902","26.6505721943464","26.5172122301786","26.4731074903393","26.4241880293352","26.3788116653541","25.912685814771","25.8709356246095","25.4232091798052","24.9976985690308","24.5738500120255","24.1730069284128","24.1237218105546","24.075768336466",
"Monaco","MCO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4174213016211","50.4930975512468","50.9512139757294","50.9486627939044","51.8416649839905","51.8333609575764","51.9848869957504","51.8816541409438","52.0721138604065","52.1561862613858","52.0441067561351","51.7919705551087","51.5016976441043","51.2548797017607","50.9782778386429","50.5273891890329","50.0484170729166","49.5281938391516","48.9773776581979","48.4146471487184","48.5864702128071","48.6191992378072","48.9993988509183","48.787158681819","48.70396914505","49.2042411179338","49.1653458176674","48.846648690171","48.7031286861049","48.5837904198322",
"Madagascar","MDG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8064752249777","48.8280039559878","48.8668398217646","48.9069211565242","48.9381203666872","48.9655445646264","48.9628607679324","48.9617995689972","48.96058451175","48.963591665895","48.9710821455056","48.9714507336288","48.947925633168","48.9719764665726","48.9935775482442","49.019420758818","49.1307852011552","49.2243136198427","49.3006457729932","49.3619405986367","49.4100138454772","49.4481718476613","49.4933199176737","49.278514389667","49.0367575620834","48.7608585946075","48.8148793810746","48.8620223545672","48.8711348617086","48.8746703955168",
"Maldives","MDV","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8191201090802","21.2641279487137","22.7904274718004","24.3748928944212","26.0115346490042","27.6663390947454","29.1163635863056","30.5376513126867","31.9073505081541","33.2082441239442","34.4232344929911","34.2886514438803","34.044347101351","33.733080671359","33.4034108109926","33.087269954325","32.9223226914902","32.7144614696343","32.4182385580165","31.9758054499839","31.3687471250313","30.4967428922248","29.5603523650202","28.5978198022874","27.6424225421262","25.8165433488146","24.1058292838123","22.8571539585341","22.1717171717172","21.7256727627478",
"Middle East & North Africa","MEA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7091799922309","17.7621513926277","17.7690434387976","17.9038345882233","18.1851042214341","18.2512729440674","18.2635600448553","18.3430868056771","18.4864058930139","19.0250540032889","19.3234085476861","19.5559146696921","19.4417241851605","19.8113472718489","20.0805374329551","20.3351528674873","20.3036746422595","20.4963464920328","19.8690388779634","20.1234928127108","20.013127948523","19.9161664074294","19.9135109740196","19.9727126178141","19.8986545567459","20.0233750542282","20.3934023638933","20.2987488159372","20.2632814727083","20.224399835406",
"Mexico","MEX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4092697467117","29.7795791276707","30.2550980491419","30.7797277599431","31.332324080785","32.5208748463576","32.4380604797249","33.418741576541","33.2767035761495","32.9748664609795","33.3598286905869","33.0952715216966","33.6712026160443","33.5947295695585","34.7787247306937","35.1746102362842","35.7489454052123","36.0182546757123","36.0504899697363","36.5380938772601","36.5070326857839","36.7589456815319","37.2471232252883","37.3835524832634","36.9152835296449","37.1451712211247","37.2366775895733","37.0866419311247","37.1684040210095","37.2477754796943",
"Marshall Islands","MHL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7895221149487","37.8295805504095","37.8747131065709","37.8698020034118","37.9273571876783","37.9414509548177","37.9528558132204","37.9787846289255","37.9900474338241","38.032753706322","38.0566913293438","38.0127803639448","37.9800022025414","37.9723967854042","37.9341922966865","37.9428696647864","37.8130524441565","37.7511189012829","37.5716132078459","37.4823274822131","37.3107717982965","37.1631055879157","37.0480009487858","37.0438254957145","37.0254435937643","37.0469018554256","37.0765905181357","37.1087283286245","37.0200395516485","36.9277679087437",
"North Macedonia","MKD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9571320825175","38.9807829809988","39.0101713712275","39.0497138291174","39.0367207767048","39.0112471771357","39.0051965336869","38.7931718839118","38.5839073410938","38.3769445073915","38.6500926313273","38.9448143097778","39.2504109972367","39.7559367815168","39.4944468598979","39.2435748190662","39.0314251273424","39.6333840380406","38.9513489424577","38.5755298443484","38.7087461494291","39.4089168749802","39.2580784290511","40.0425707566837","39.5338342588664","39.4405356923353","38.747571907774","38.9567936327459","39.0292623350735","39.1095760777388",
"Mali","MLI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5294192400559","44.5379149579429","44.4661466855695","44.4265010044999","44.407914186357","44.4046786143552","44.3268909793831","44.2887026838234","44.2906226752058","44.2829953643937","44.2337274323569","44.177214889712","44.0694573506508","43.9891596983258","43.8855802232907","43.8129997104277","43.6448996390575","43.5009959329715","43.3876636617809","43.2987332324319","43.2388407264488","43.1126372222314","43.0184338863488","42.9736290004809","42.9729379407688","43.7493168798467","43.7755392448994","43.8154023646535","43.763968708685","43.722732695956",
"Malta","MLT","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7419782942079","27.8562130049842","27.6305364217138","27.8870409016491","28.5010252667431","28.4942708944864","28.6613295638346","29.174179105478","29.4582959167503","29.8181225554107","30.6263716633492","29.6445011508056","31.3075655337542","30.8361787410926","29.644037390237","31.0940677545757","31.3334474495036","32.8567508887457","33.8373768563447","34.218285667943","34.4570476719283","35.1838943105623","36.6088340843474","37.4651238913684","38.1166726683471","38.5581013147718","38.9306325888173","39.6196844634834","39.6578860354899","39.6937973890247",
"Myanmar","MMR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4815586510598","43.4948691284184","43.4210426730059","43.3695444660763","43.3090223235826","43.2612143145507","43.2510569553945","43.2566976914596","43.258560292856","43.202386780802","43.1006110698303","42.9819562241264","42.8394364525092","42.6729896839145","42.5099953259721","42.3560150149123","42.2064319064257","42.0816603690963","41.9837974603581","41.8986028675932","41.8245769523946","41.7605250775614","41.6876345109091","41.6122580314778","41.5407312554457","41.4758181958459","40.9597962509073","40.4581719838151","40.4472742010295","40.4367184064868",
"Middle East & North Africa (excluding high income)","MNA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5893264549606","17.6215241905892","17.7175914041742","17.8205005740826","18.0712495491057","17.9909740989957","17.9307385291399","17.9484928466556","18.0366781649058","18.572150318442","18.9336085294258","19.2183145203658","19.1016948730678","19.5215378458542","19.857246757872","20.1834438656571","20.1755580351906","20.5221654603391","19.8791374191386","20.2600885456731","20.1146433521831","19.9329824099478","19.8610263770097","19.9236660473009","19.7471478349349","19.7887402905734","20.1692938946576","20.0440681546509","20.0290711804137","20.0105821510217",
"Montenegro","MNE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5380621535529","42.3822117576833","42.3396540156981","42.3589651234656","42.4045216710949","42.4847255476648","42.6114797381686","42.7171136523819","42.8746462134114","42.8943335308662","43.027663389195","43.1188843705006","43.2083771675068","43.2862919530934","43.3667561078944","43.417040900578","43.5994940502566","43.8206412462274","43.9663753118061","43.9910275909647","44.1929368585715","44.4705729452236","44.2946191586906","44.4728363515165","44.6241931880974","44.7984536362016","44.090938937578","43.9496918529395","44.0041875884531","44.0772066965309",
"Mongolia","MNG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7281436363365","45.6919351199316","45.6772859536084","45.6837928913607","45.6877064647415","45.6860138792108","45.660686142364","45.6082797975401","45.5420528220391","45.4855777250343","45.443108527749","45.4616997592482","45.5168264134409","45.6018632500517","45.7173848751865","45.802465187504","45.9204368318282","46.0623690569211","46.1913132094099","46.0136053949797","45.6841490627662","45.5893423326125","46.0415731057933","45.689847263706","45.6388050527577","45.4503356179231","45.3930800394175","45.5414697610347","45.5953775255498","45.6197808990281",
"Northern Mariana Islands","MNP","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5515712525709","55.6949401603021","55.7430737789477","55.7770932747958","55.7954797397435","55.8220002116112","55.8625365629626","55.8845923070183","55.6413702896973","55.4487960479776","55.2893654550366","55.144488980653","55.0119643208774","54.8925782461357","54.6847156295312","54.4784970165501","54.2766642867836","54.0747149196742","53.8709636291379","53.6616821433934","53.4451088213243","53.224948459579","52.9938076028977","52.7517010672754","52.4953844566886","52.2254428048179","52.2114534746239","52.2032267500659","52.0820376699956","51.9604421491512",
"Mauritania","MRT","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9886814254576","29.0198378730472","29.0856978791696","29.2022228075307","29.258119057001","29.3999186516978","29.5198025990725","29.5643892590874","29.6612419116749","29.8051394055216","29.9102495419883","29.906654598708","29.9202154587611","29.9584266148782","30.0100669682734","30.0761247795706","30.1693743120429","30.2585905032984","30.3576493870595","30.4695087075821","30.6034803243444","30.7591293729251","30.9287355771055","31.0909638507696","31.2622136613827","31.4160149472601","31.5071709159205","31.6536312660337","31.6818224276858","31.7126775067062",
"Mauritius","MUS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9470272686634","32.2648552264373","32.4623368359503","32.5806185287661","32.7191776691337","32.9455575993586","33.1747923981724","33.4206107008072","33.6780153910067","33.9363996667367","34.1838275897233","34.3353271774585","34.4600438899654","34.5627635030023","34.6594607942173","35.6318883174137","36.0022152847335","35.6138411070832","36.3534543846518","36.6398061737258","37.4922925307377","37.2352651452963","37.4166281795446","38.3694276174374","38.4241008419721","39.1355908341822","38.8087342406126","39.2248226550504","39.3741900933541","39.4860581890453",
"Malawi","MWI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2947009498626","50.182021452476","50.0594599509046","50.0063111284781","49.9013760656379","49.8604719556986","49.9261258591064","49.9901974066592","50.0630087746641","50.0386959625926","50.0047077639411","49.9464049411465","49.8762048855498","49.7940805947714","49.6976601455956","49.5879099036308","49.4482377207674","49.2991356220578","49.1419018812527","48.9749271982586","48.7984286276485","48.6222299901543","48.4400463161506","48.2566844438038","48.3587419649868","48.4386849987735","48.5445419421642","48.6195852834712","48.5434322774076","48.4615406307637",
"Malaysia","MYS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0128825569444","35.9429211851431","35.8991348543902","35.8713348075669","35.8513321986881","35.834469834275","35.8078787329972","35.7844462748491","35.7265618037608","35.6868358262449","35.6445233421037","35.5455498699088","35.4433339433871","35.331974872013","35.2247309173562","35.1157647634006","35.0210633392337","34.9514055302482","34.6920140379617","34.9583059746654","34.8496843833818","35.485451287375","35.9806879858016","37.2048495723825","37.7885309753603","37.9495000085336","38.1813483427724","38.2204297683989","38.296445018065","38.3729573516845",
"North America","NAC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2895971138726","44.4295494733298","44.5681055052076","44.6890346429533","45.1159906133196","45.1840578629965","45.2706174582777","45.4360643052669","45.4767493702579","45.5382215220678","45.569451994641","45.6366114884809","45.7063159405779","45.8683716467226","45.8185649162717","45.8437207208112","45.8543753995625","45.9222901007366","46.0510478452664","46.2605059553934","46.2760721984123","46.2074466200134","46.1124026196768","46.0535579730964","46.0908220235969","45.9843210422662","46.0046189328353","46.1536374054892","46.1343363640113","46.1144825541352",
"Namibia","NAM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5202460735091","45.722510497868","45.9495318575441","46.1222521432725","46.3199637034287","46.2574890830539","46.2024917657167","46.1343098124859","46.0423270981921","45.961272597589","45.8880550610322","46.1270626898702","46.3700260613514","46.6177257372911","46.8705729170646","47.1276968103724","47.353882300453","47.5829489575276","47.8134158949459","48.0432961343888","48.269544107158","48.4847129827538","48.6885766402909","50.0453195229989","49.5767293230072","48.9432578482511","48.3279580346746","48.3815853683832","48.4657177065319","48.5876497412852",
"New Caledonia","NCL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8754949996644","44.8887051558645","44.8794432015909","44.8838098881132","44.9307428149992","45.0315113116094","45.1648819464911","45.3129506778194","45.5057949105568","45.6596380883642","45.8335442973884","45.9187011210562","46.0166445449877","46.0947272658353","46.1424111788316","46.1622656998221","46.1569459742632","46.1318279398903","46.0608972958805","45.9568208367585","45.8984425114823","45.842562760102","45.7445414489525","45.6978677152265","45.6612586997446","45.6257886887691","45.6220436969742","45.6409119461996","45.6424890079492","45.5121208639706",
"Niger","NER","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1733839054464","46.0569614012376","45.90558868859","45.7801882957949","45.6809850374729","45.6051489138353","45.3789743780447","45.202117596868","45.0797960545368","44.9494018229034","44.8276470164444","44.6572413127329","44.4984259885722","44.3625150955286","44.2328212669858","44.1320914880112","44.0224086867196","43.9048003378665","43.8041723745234","43.685884712742","43.6015859688117","43.4917867226783","43.4194882417013","43.3433378235737","43.2846167887556","43.2289452486967","43.1901709215997","43.170819879843","43.109086913133","43.0492697811784",
"Nigeria","NGA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2924690648021","42.2909295491989","42.3467883065932","42.4596012246862","42.5861053596998","42.7173471876849","42.7794929404916","42.8484927011633","42.9331970367824","42.9969719704013","43.1022475316947","43.0634557654906","43.0290257544","43.0664646324831","43.3157637806161","43.4801131637434","43.6644862766828","43.864747475212","44.0809792667611","44.3114613995971","44.5530420364079","44.809487463279","45.0736498322136","45.3433024288921","45.3770262310166","45.4133058941957","45.3714540282409","45.4153206017707","45.4889175829937","45.5659621369299",
"Nicaragua","NIC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5526651701219","31.317273302569","30.7826476843035","30.2393671109183","29.8672649735938","29.6435864236896","29.7022195344035","30.2252246089161","30.7544969496066","31.4950341076295","32.2121244033875","33.02874744381","33.8628705349943","34.7148123376522","35.5814805800648","36.4604442820283","37.3308064095081","37.4385575937585","37.5543969483148","37.6752281474693","37.7969720101069","37.9173146163437","38.0381073693708","38.159615659026","38.2846529767711","38.5850545262762","38.859104523239","39.1196865821809","39.2192053261864","39.3133189724346",
"Netherlands","NLD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7785847596175","39.1872486217371","40.1007475996625","40.3536869850556","40.8437448707775","41.1598195461966","41.6663008253915","41.965644038961","42.1538339416923","42.8860711299336","43.0597270841826","43.4087873686466","43.5290896049469","44.0980220654456","44.3415574731111","44.6993348416643","44.8790318616608","45.2328064361334","45.4318933436977","45.6581376320211","45.6493191391155","45.911573304526","45.9876116148643","45.9738612416022","45.7365928317933","45.9862158244301","46.0700668600184","46.1816041388322","46.2251838668718","46.2584517587947",
"Norway","NOR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9404074639651","45.3983682120247","45.302811807257","45.5447072519933","45.6201855264316","46.1906064850309","46.2557259466141","46.2623640363909","46.5678329899503","46.6956926533696","46.5734009814522","46.7933692254011","47.2919674497966","47.13038444801","47.3100295294523","47.1275113351452","47.1182139358037","47.3260005032982","47.3863489000935","47.5036808479689","47.3057502102501","47.4622353044213","47.2653835396977","47.3616509398117","47.3176731743077","47.1087668179781","47.0842731090966","47.1502592549023","47.1643173347225","47.1946937460736",
"Nepal","NPL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4612011073944","48.2256213316804","47.9175297859518","47.6012321983031","47.3554683513279","47.2269802651851","47.3524026194198","47.6097961126821","47.9452832413438","48.2910506468466","48.5623032725105","48.6035434381993","48.631755223805","48.6542877184009","48.6877924369547","48.7431307604813","48.7463225182107","48.7522191104049","48.8199898353242","49.1349561416855","49.6370767613039","50.6338890855012","51.8291759035374","53.097898401946","54.2681340352815","55.2196179174859","55.6578787445637","55.8707244721115","55.7619629686408","55.5506288916406",
"Nauru","NRU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1389407139002","43.4429175686771","43.55402469881","43.5238269949578","43.8740916274394","44.0567053317277","44.5780978704181","44.6480888717533","44.9077593634382","45.1255265727803","45.1996644695436","45.5105797218649","45.5996555982058","46.0077525571965","45.9719605329959","46.1959410518894","46.2180996327338","46.3529642346032","46.5978747568005","46.7367615520187","46.6812500403301","46.8094454436948","47.0259049109101","47.1709685492338","47.2546236443951","47.2472955610475","47.3658322454996","47.3905566251271","47.4075680900996","47.4336152896563",
"OECD members","OED","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8137868905837","41.0481606050226","41.1547456224795","41.1332694531368","41.4903413995911","41.6587138354411","41.7667746749118","41.9338805205111","41.984283991308","42.1417174392377","42.2344238747949","42.3336318386022","42.5131457836531","42.648164857891","42.7140219065465","42.8317737372824","42.9823820140617","43.0620739682838","43.2067488371249","43.4593413220985","43.5506277265154","43.6315994024493","43.7501854971461","43.8642327094279","43.8922389403274","43.9377823280125","44.0394641279036","44.1459182671605","44.1527825413801","44.1583472197691",
"Oman","OMN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7678084610242","14.2156036246905","13.5905756916013","13.0582644187313","12.7268041978807","12.6181573464838","13.300046069044","14.2005912151556","15.2738838945604","16.3657063303662","17.2597228146347","17.6453324274774","17.9973297407965","18.2729668557247","18.2055556293473","18.0913200532331","17.8485797409562","17.4932611811648","17.0391499446909","16.5034955148551","15.925355357283","15.2074878835332","14.5421184148265","13.989835605587","13.5761106725626","13.295838771672","13.2131792100818","13.075769278993","12.8980991809001","12.7391745808502",
